temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante,
2018/19,Apertura,17,2018-12-05,20:06,Monterrey,Cruz Azul,1,0,FALSE,,,
2018/19,Apertura,17,2018-12-06,20:45,UNAM,America,1,1,FALSE,,,
2018/19,Apertura,17,2018-12-08,19:00,Cruz Azul,Monterrey,1,0,FALSE,,,
2018/19,Apertura,17,2018-12-09,18:45,America,UNAM,6,1,FALSE,,,
2018/19,Apertura,17,2018-12-13,20:30,America,Cruz Azul,0,0,FALSE,,,
2018/19,Apertura,17,2018-12-16,18:30,Cruz Azul,America,0,2,FALSE,,,
2018/19,Clausura,1,2019-01-04,19:00,Monarcas Morelia,Toluca,1,3,FALSE,,,
2018/19,Clausura,1,2019-01-04,21:00,Puebla,Cruz Azul,1,1,FALSE,,,
2018/19,Clausura,1,2019-01-05,17:00,Querétaro,Atlas,1,2,FALSE,,,
2018/19,Clausura,1,2019-01-05,17:06,Monterrey,Pachuca,5,0,FALSE,,,
2018/19,Clausura,1,2019-01-05,19:06,Leon,UANL,2,2,FALSE,,,
2018/19,Clausura,1,2019-01-05,21:00,Guadalajara,Tijuana,2,0,FALSE,,,
2018/19,Clausura,1,2019-01-06,12:00,UNAM,CD Veracruz,0,0,FALSE,,,
2018/19,Clausura,1,2019-01-06,16:00,Lobos BUAP,Santos Laguna,2,0,FALSE,,,
2018/19,Clausura,1,2019-03-05,20:45,America,Necaxa,1,3,FALSE,,,
2018/19,Clausura,2,2019-01-11,19:00,CD Veracruz,Lobos BUAP,0,1,FALSE,,,
2018/19,Clausura,2,2019-01-11,21:00,Atlas,America,1,2,FALSE,,,
2018/19,Clausura,2,2019-01-12,17:00,Monterrey,Leon,2,2,FALSE,,,
2018/19,Clausura,2,2019-01-12,19:00,Cruz Azul,Guadalajara,0,1,FALSE,,,
2018/19,Clausura,2,2019-01-12,19:06,Pachuca,Querétaro,3,0,FALSE,,,
2018/19,Clausura,2,2019-01-12,21:00,Necaxa,UNAM,2,1,FALSE,,,
2018/19,Clausura,2,2019-01-12,,Tijuana,UANL,0,3,FALSE,,,
2018/19,Clausura,2,2019-01-13,12:00,Toluca,Puebla,2,0,FALSE,,,
2018/19,Clausura,2,2019-01-13,18:00,Santos Laguna,Monarcas Morelia,1,0,FALSE,,,
2018/19,Clausura,3,2019-01-18,21:00,Monarcas Morelia,CD Veracruz,2,0,FALSE,,,
2018/19,Clausura,3,2019-01-18,,Puebla,Santos Laguna,1,1,FALSE,,,
2018/19,Clausura,3,2019-01-19,17:00,Querétaro,Monterrey,1,2,FALSE,,,
2018/19,Clausura,3,2019-01-19,19:00,America,Pachuca,3,0,FALSE,,,
2018/19,Clausura,3,2019-01-19,21:00,UANL,Cruz Azul,0,1,FALSE,,,
2018/19,Clausura,3,2019-01-20,12:00,UNAM,Atlas,2,2,FALSE,,,
2018/19,Clausura,3,2019-01-20,16:00,Lobos BUAP,Necaxa,2,3,FALSE,,,
2018/19,Clausura,3,2019-01-20,18:30,Guadalajara,Toluca,1,0,FALSE,,,
2018/19,Clausura,3,2019-01-20,20:00,Leon,Tijuana,0,1,FALSE,,,
2018/19,Clausura,4,2019-01-25,19:00,CD Veracruz,Puebla,0,1,FALSE,,,
2018/19,Clausura,4,2019-01-25,21:00,Atlas,Lobos BUAP,3,1,FALSE,,,
2018/19,Clausura,4,2019-01-26,17:00,Cruz Azul,Tijuana,1,0,FALSE,,,
2018/19,Clausura,4,2019-01-26,,Monterrey,America,3,2,FALSE,,,
2018/19,Clausura,4,2019-01-26,19:00,Pachuca,UNAM,1,0,FALSE,,,
2018/19,Clausura,4,2019-01-26,21:00,Necaxa,Monarcas Morelia,0,0,FALSE,,,
2018/19,Clausura,4,2019-01-27,12:00,Toluca,UANL,0,1,FALSE,,,
2018/19,Clausura,4,2019-01-27,16:00,Querétaro,Leon,0,4,FALSE,,,
2018/19,Clausura,4,2019-01-27,18:06,Santos Laguna,Guadalajara,1,0,FALSE,,,
2018/19,Clausura,5,2019-02-01,19:00,Monarcas Morelia,Atlas,1,2,FALSE,,,
2018/19,Clausura,5,2019-02-01,21:00,Puebla,Necaxa,1,4,FALSE,,,
2018/19,Clausura,5,2019-02-02,17:00,America,Querétaro,2,0,FALSE,,,
2018/19,Clausura,5,2019-02-02,19:00,Leon,Cruz Azul,2,0,FALSE,,,
2018/19,Clausura,5,2019-02-02,,UANL,Santos Laguna,2,1,FALSE,,,
2018/19,Clausura,5,2019-02-02,21:06,Tijuana,Toluca,2,0,FALSE,,,
2018/19,Clausura,5,2019-02-03,12:00,UNAM,Monterrey,1,1,FALSE,,,
2018/19,Clausura,5,2019-02-03,16:00,Lobos BUAP,Pachuca,1,1,FALSE,,,
2018/19,Clausura,5,2019-02-04,18:36,Guadalajara,CD Veracruz,0,0,FALSE,,,
2018/19,Clausura,6,2019-02-08,19:00,CD Veracruz,UANL,0,2,FALSE,,,
2018/19,Clausura,6,2019-02-08,21:00,Atlas,Puebla,1,2,FALSE,,,
2018/19,Clausura,6,2019-02-09,17:00,Monterrey,Lobos BUAP,4,0,FALSE,,,
2018/19,Clausura,6,2019-02-09,,Querétaro,UNAM,0,2,FALSE,,,
2018/19,Clausura,6,2019-02-09,19:00,America,Leon,0,3,FALSE,,,
2018/19,Clausura,6,2019-02-09,,Pachuca,Monarcas Morelia,2,0,FALSE,,,
2018/19,Clausura,6,2019-02-09,21:00,Necaxa,Guadalajara,3,3,FALSE,,,
2018/19,Clausura,6,2019-02-10,12:00,Toluca,Cruz Azul,1,1,FALSE,,,
2018/19,Clausura,6,2019-02-10,18:00,Santos Laguna,Tijuana,1,1,FALSE,,,
2018/19,Clausura,7,2019-02-15,19:00,Monarcas Morelia,Monterrey,2,3,FALSE,,,
2018/19,Clausura,7,2019-02-15,21:00,Puebla,Pachuca,1,1,FALSE,,,
2018/19,Clausura,7,2019-02-15,21:06,Tijuana,CD Veracruz,3,0,FALSE,,,
2018/19,Clausura,7,2019-02-16,17:00,Cruz Azul,Santos Laguna,1,2,FALSE,,,
2018/19,Clausura,7,2019-02-16,19:00,Leon,Toluca,3,0,FALSE,,,
2018/19,Clausura,7,2019-02-16,,UANL,Necaxa,3,2,FALSE,,,
2018/19,Clausura,7,2019-02-16,21:00,Guadalajara,Atlas,3,0,FALSE,,,
2018/19,Clausura,7,2019-02-17,12:00,UNAM,America,1,0,FALSE,,,
2018/19,Clausura,7,2019-02-17,16:00,Lobos BUAP,Querétaro,3,1,FALSE,,,
2018/19,Clausura,8,2019-02-22,21:00,CD Veracruz,Cruz Azul,1,1,FALSE,,,
2018/19,Clausura,8,2019-02-22,,Atlas,UANL,0,1,FALSE,,,
2018/19,Clausura,8,2019-02-23,17:00,Querétaro,Monarcas Morelia,3,0,FALSE,,,
2018/19,Clausura,8,2019-02-23,19:00,America,Lobos BUAP,3,0,FALSE,,,
2018/19,Clausura,8,2019-02-23,,Monterrey,Puebla,0,0,FALSE,,,
2018/19,Clausura,8,2019-02-23,21:00,Necaxa,Tijuana,1,2,FALSE,,,
2018/19,Clausura,8,2019-02-23,,Pachuca,Guadalajara,3,1,FALSE,,,
2018/19,Clausura,8,2019-02-24,12:00,UNAM,Leon,1,3,FALSE,,,
2018/19,Clausura,8,2019-02-24,18:06,Santos Laguna,Toluca,4,0,FALSE,,,
2018/19,Clausura,9,2019-03-01,21:00,Monarcas Morelia,America,2,2,FALSE,,,
2018/19,Clausura,9,2019-03-01,,Tijuana,Atlas,3,1,FALSE,,,
2018/19,Clausura,9,2019-03-02,17:00,Cruz Azul,Necaxa,2,1,FALSE,,,
2018/19,Clausura,9,2019-03-02,19:00,Leon,Santos Laguna,3,0,FALSE,,,
2018/19,Clausura,9,2019-03-02,,UANL,Pachuca,3,0,FALSE,,,
2018/19,Clausura,9,2019-03-02,21:00,Guadalajara,Monterrey,0,2,FALSE,,,
2018/19,Clausura,9,2019-03-03,12:00,Toluca,CD Veracruz,3,1,FALSE,,,
2018/19,Clausura,9,2019-03-03,16:00,Lobos BUAP,UNAM,2,1,FALSE,,,
2018/19,Clausura,9,2019-03-04,20:00,Puebla,Querétaro,1,0,FALSE,,,
2018/19,Clausura,10,2019-03-08,19:00,CD Veracruz,Santos Laguna,2,2,FALSE,,,
2018/19,Clausura,10,2019-03-08,21:00,Atlas,Cruz Azul,0,2,FALSE,,,
2018/19,Clausura,10,2019-03-09,17:00,Pachuca,Tijuana,4,0,FALSE,,,
2018/19,Clausura,10,2019-03-09,19:00,America,Puebla,1,0,FALSE,,,
2018/19,Clausura,10,2019-03-09,,Monterrey,UANL,1,1,FALSE,,,
2018/19,Clausura,10,2019-03-09,21:00,Necaxa,Toluca,1,1,FALSE,,,
2018/19,Clausura,10,2019-03-09,,Querétaro,Guadalajara,0,0,FALSE,,,
2018/19,Clausura,10,2019-03-10,12:00,UNAM,Monarcas Morelia,2,2,FALSE,,,
2018/19,Clausura,10,2019-03-10,16:00,Lobos BUAP,Leon,0,1,FALSE,,,
2018/19,Clausura,11,2019-03-15,19:00,Monarcas Morelia,Lobos BUAP,1,1,FALSE,,,
2018/19,Clausura,11,2019-03-15,21:00,Puebla,UNAM,1,0,FALSE,,,
2018/19,Clausura,11,2019-03-16,17:00,Cruz Azul,Pachuca,4,1,FALSE,,,
2018/19,Clausura,11,2019-03-16,19:00,Guadalajara,America,0,2,FALSE,,,
2018/19,Clausura,11,2019-03-16,21:00,UANL,Querétaro,4,1,FALSE,,,
2018/19,Clausura,11,2019-03-16,21:06,Tijuana,Monterrey,1,0,FALSE,,,
2018/19,Clausura,11,2019-03-17,12:00,Toluca,Atlas,2,0,FALSE,,,
2018/19,Clausura,11,2019-03-17,18:06,Santos Laguna,Necaxa,1,2,FALSE,,,
2018/19,Clausura,11,2019-03-17,20:00,Leon,CD Veracruz,2,0,FALSE,,,
2018/19,Clausura,12,2019-03-29,19:00,Monarcas Morelia,Leon,2,3,FALSE,,,
2018/19,Clausura,12,2019-03-29,21:00,Atlas,Santos Laguna,1,0,FALSE,,,
2018/19,Clausura,12,2019-03-30,17:00,Querétaro,Tijuana,1,0,FALSE,,,
2018/19,Clausura,12,2019-03-30,19:00,America,UANL,3,0,FALSE,,,
2018/19,Clausura,12,2019-03-30,,Pachuca,Toluca,3,2,FALSE,,,
2018/19,Clausura,12,2019-03-30,21:00,Monterrey,Cruz Azul,2,2,FALSE,,,
2018/19,Clausura,12,2019-03-30,,Necaxa,CD Veracruz,2,0,FALSE,,,
2018/19,Clausura,12,2019-03-31,12:00,UNAM,Guadalajara,2,1,FALSE,,,
2018/19,Clausura,12,2019-03-31,16:00,Lobos BUAP,Puebla,0,4,FALSE,,,
2018/19,Clausura,13,2019-04-05,19:00,CD Veracruz,Atlas,0,1,FALSE,,,
2018/19,Clausura,13,2019-04-05,21:00,Puebla,Monarcas Morelia,1,1,FALSE,,,
2018/19,Clausura,13,2019-04-06,17:06,Cruz Azul,Querétaro,3,0,FALSE,,,
2018/19,Clausura,13,2019-04-06,19:00,Leon,Necaxa,2,1,FALSE,,,
2018/19,Clausura,13,2019-04-06,,UANL,UNAM,2,0,FALSE,,,
2018/19,Clausura,13,2019-04-06,21:00,Guadalajara,Lobos BUAP,0,1,FALSE,,,
2018/19,Clausura,13,2019-04-06,21:06,Tijuana,America,3,2,FALSE,,,
2018/19,Clausura,13,2019-04-07,12:00,Toluca,Monterrey,5,1,FALSE,,,
2018/19,Clausura,13,2019-04-07,18:06,Santos Laguna,Pachuca,0,0,FALSE,,,
2018/19,Clausura,14,2019-04-12,21:00,Puebla,Leon,0,3,FALSE,,,
2018/19,Clausura,14,2019-04-12,,Atlas,Necaxa,1,2,FALSE,,,
2018/19,Clausura,14,2019-04-13,17:00,Querétaro,Toluca,0,0,FALSE,,,
2018/19,Clausura,14,2019-04-13,19:00,Pachuca,CD Veracruz,9,2,FALSE,,,
2018/19,Clausura,14,2019-04-13,21:00,Monarcas Morelia,Guadalajara,1,0,FALSE,,,
2018/19,Clausura,14,2019-04-14,12:00,UNAM,Tijuana,1,0,FALSE,,,
2018/19,Clausura,14,2019-04-14,16:00,Lobos BUAP,UANL,0,3,FALSE,,,
2018/19,Clausura,14,2019-04-14,18:00,America,Cruz Azul,0,0,FALSE,,,
2018/19,Clausura,14,2019-04-14,20:30,Monterrey,Santos Laguna,4,0,FALSE,,,
2018/19,Clausura,15,2019-04-19,20:00,CD Veracruz,Monterrey,0,1,FALSE,,,
2018/19,Clausura,15,2019-04-19,21:06,Tijuana,Lobos BUAP,1,2,FALSE,,,
2018/19,Clausura,15,2019-04-20,17:00,Necaxa,Pachuca,2,2,FALSE,,,
2018/19,Clausura,15,2019-04-20,17:06,Leon,Atlas,5,2,FALSE,,,
2018/19,Clausura,15,2019-04-20,19:00,Cruz Azul,UNAM,2,1,FALSE,,,
2018/19,Clausura,15,2019-04-20,,UANL,Monarcas Morelia,3,3,FALSE,,,
2018/19,Clausura,15,2019-04-20,21:00,Guadalajara,Puebla,1,3,FALSE,,,
2018/19,Clausura,15,2019-04-21,12:00,Toluca,America,3,2,FALSE,,,
2018/19,Clausura,15,2019-04-21,18:06,Santos Laguna,Querétaro,2,1,FALSE,,,
2018/19,Clausura,16,2019-04-26,19:00,Puebla,UANL,1,1,FALSE,,,
2018/19,Clausura,16,2019-04-26,21:00,Monarcas Morelia,Tijuana,1,4,FALSE,,,
2018/19,Clausura,16,2019-04-27,17:00,Pachuca,Atlas,1,0,FALSE,,,
2018/19,Clausura,16,2019-04-27,19:00,America,Santos Laguna,1,0,FALSE,,,
2018/19,Clausura,16,2019-04-27,,Monterrey,Necaxa,2,2,FALSE,,,
2018/19,Clausura,16,2019-04-27,21:00,Guadalajara,Leon,2,1,FALSE,,,
2018/19,Clausura,16,2019-04-28,12:00,UNAM,Toluca,2,2,FALSE,,,
2018/19,Clausura,16,2019-04-28,16:00,Lobos BUAP,Cruz Azul,1,4,FALSE,,,
2018/19,Clausura,16,2019-04-28,18:00,Querétaro,CD Veracruz,2,1,FALSE,,,
2018/19,Clausura,17,2019-05-03,21:00,CD Veracruz,America,0,2,FALSE,,,
2018/19,Clausura,17,2019-05-04,17:00,Cruz Azul,Monarcas Morelia,1,1,FALSE,,,
2018/19,Clausura,17,2019-05-04,19:00,Leon,Pachuca,2,1,FALSE,,,
2018/19,Clausura,17,2019-05-04,,UANL,Guadalajara,2,1,FALSE,,,
2018/19,Clausura,17,2019-05-04,21:00,Necaxa,Querétaro,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-04,21:06,Tijuana,Puebla,4,0,FALSE,,,
2018/19,Clausura,17,2019-05-05,12:00,Toluca,Lobos BUAP,4,0,FALSE,,,
2018/19,Clausura,17,2019-05-05,16:00,Atlas,Monterrey,2,0,FALSE,,,
2018/19,Clausura,17,2019-05-05,18:06,Santos Laguna,UNAM,5,2,FALSE,,,
2018/19,Clausura,17,2019-05-08,19:00,Pachuca,UANL,1,1,FALSE,,,
2018/19,Clausura,17,2019-05-08,21:06,Tijuana,Leon,1,3,FALSE,,,
2018/19,Clausura,17,2019-05-09,19:00,Necaxa,Monterrey,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-09,21:05,America,Cruz Azul,3,1,FALSE,,,
2018/19,Clausura,17,2019-05-11,19:00,UANL,Pachuca,1,1,FALSE,,,
2018/19,Clausura,17,2019-05-11,21:06,Leon,Tijuana,2,1,FALSE,,,
2018/19,Clausura,17,2019-05-12,18:10,Cruz Azul,America,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-12,20:00,Monterrey,Necaxa,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-15,21:06,Monterrey,UANL,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-16,20:30,America,Leon,0,1,FALSE,,,
2018/19,Clausura,17,2019-05-18,19:00,UANL,Monterrey,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-19,20:06,Leon,America,0,1,FALSE,,,
2018/19,Clausura,17,2019-05-23,20:45,UANL,Leon,1,0,FALSE,,,
2018/19,Clausura,17,2019-05-26,20:06,Leon,UANL,0,0,FALSE,,,
2019/20,Apertura,1,2019-07-19,19:00,Puebla,Tijuana,1,3,FALSE,,,
2019/20,Apertura,1,2019-07-19,21:45,Atlas,FC Juárez,1,0,FALSE,,,
2019/20,Apertura,1,2019-07-20,17:00,Atlético San Luis,UNAM,0,2,FALSE,,,
2019/20,Apertura,1,2019-07-20,,Pachuca,Leon,1,3,FALSE,,,
2019/20,Apertura,1,2019-07-20,19:05,America,Monterrey,4,2,FALSE,,,
2019/20,Apertura,1,2019-07-20,21:00,UANL,Monarcas Morelia,4,2,FALSE,,,
2019/20,Apertura,1,2019-07-20,,Necaxa,Cruz Azul,0,0,FALSE,,,
2019/20,Apertura,1,2019-07-21,12:00,Toluca,Querétaro,0,2,FALSE,,,
2019/20,Apertura,1,2019-07-21,18:45,Santos Laguna,Guadalajara,3,0,FALSE,,,
2019/20,Apertura,2,2019-07-26,19:00,Monarcas Morelia,Atlas,0,1,FALSE,,,
2019/20,Apertura,2,2019-07-26,21:00,CD Veracruz,Pachuca,3,3,FALSE,,,
2019/20,Apertura,2,2019-07-27,19:00,Leon,America,0,0,FALSE,,,
2019/20,Apertura,2,2019-07-27,21:00,Cruz Azul,Toluca,1,1,FALSE,,,
2019/20,Apertura,2,2019-07-27,21:06,Tijuana,Querétaro,1,1,FALSE,,,
2019/20,Apertura,2,2019-07-28,12:00,UNAM,Necaxa,2,0,FALSE,,,
2019/20,Apertura,2,2019-07-28,17:00,Atlético San Luis,Monterrey,1,0,FALSE,,,
2019/20,Apertura,2,2019-07-28,18:45,Santos Laguna,FC Juárez,3,0,FALSE,,,
2019/20,Apertura,2,2019-07-28,19:00,Guadalajara,UANL,2,0,FALSE,,,
2019/20,Apertura,3,2019-08-02,19:00,Puebla,Guadalajara,1,1,FALSE,,,
2019/20,Apertura,3,2019-08-02,21:00,Atlas,Santos Laguna,1,2,FALSE,,,
2019/20,Apertura,3,2019-08-03,17:00,Querétaro,Cruz Azul,3,0,FALSE,,,
2019/20,Apertura,3,2019-08-03,19:00,America,Tijuana,3,1,FALSE,,,
2019/20,Apertura,3,2019-08-03,,Pachuca,Monarcas Morelia,1,2,FALSE,,,
2019/20,Apertura,3,2019-08-03,21:05,Necaxa,CD Veracruz,7,0,FALSE,,,
2019/20,Apertura,3,2019-08-03,21:06,Monterrey,Leon,3,2,FALSE,,,
2019/20,Apertura,3,2019-08-04,12:00,UNAM,UANL,0,1,FALSE,,,
2019/20,Apertura,3,2019-08-04,19:00,FC Juárez,Toluca,2,0,FALSE,,,
2019/20,Apertura,4,2019-08-09,19:00,Monarcas Morelia,Monterrey,0,1,FALSE,,,
2019/20,Apertura,4,2019-08-09,21:00,CD Veracruz,Atlas,1,2,FALSE,,,
2019/20,Apertura,4,2019-08-09,21:06,Tijuana,UNAM,1,0,FALSE,,,
2019/20,Apertura,4,2019-08-10,17:00,Querétaro,Pachuca,2,1,FALSE,,,
2019/20,Apertura,4,2019-08-10,,Cruz Azul,FC Juárez,2,0,FALSE,,,
2019/20,Apertura,4,2019-08-10,19:00,UANL,Necaxa,3,1,FALSE,,,
2019/20,Apertura,4,2019-08-10,21:05,Guadalajara,Atlético San Luis,3,0,FALSE,,,
2019/20,Apertura,4,2019-08-11,12:00,Toluca,America,0,1,FALSE,,,
2019/20,Apertura,4,2019-08-11,18:45,Santos Laguna,Puebla,4,1,FALSE,,,
2019/20,Apertura,5,2019-08-16,19:00,Puebla,Pachuca,0,4,FALSE,,,
2019/20,Apertura,5,2019-08-16,21:00,Atlas,Cruz Azul,1,3,FALSE,,,
2019/20,Apertura,5,2019-08-17,17:00,Atlético San Luis,UANL,1,1,FALSE,,,
2019/20,Apertura,5,2019-08-17,19:00,Leon,Guadalajara,4,3,FALSE,,,
2019/20,Apertura,5,2019-08-17,21:05,America,Monarcas Morelia,1,0,FALSE,,,
2019/20,Apertura,5,2019-08-17,21:06,Monterrey,Toluca,2,0,FALSE,,,
2019/20,Apertura,5,2019-08-18,12:00,UNAM,CD Veracruz,2,0,FALSE,,,
2019/20,Apertura,5,2019-08-18,17:00,Necaxa,Santos Laguna,3,0,FALSE,,,
2019/20,Apertura,5,2019-08-18,19:00,FC Juárez,Querétaro,0,2,FALSE,,,
2019/20,Apertura,6,2019-08-23,19:00,CD Veracruz,Atlético San Luis,1,2,FALSE,,,
2019/20,Apertura,6,2019-08-23,21:00,Monarcas Morelia,UNAM,2,0,FALSE,,,
2019/20,Apertura,6,2019-08-23,,Santos Laguna,Monterrey,2,1,FALSE,,,
2019/20,Apertura,6,2019-08-24,17:00,Querétaro,Leon,0,4,FALSE,,,
2019/20,Apertura,6,2019-08-24,19:00,Pachuca,Atlas,3,1,FALSE,,,
2019/20,Apertura,6,2019-08-24,,Cruz Azul,Puebla,1,1,FALSE,,,
2019/20,Apertura,6,2019-08-24,21:05,UANL,America,1,1,FALSE,,,
2019/20,Apertura,6,2019-08-25,12:00,Toluca,Tijuana,2,0,FALSE,,,
2019/20,Apertura,6,2019-08-25,17:00,Guadalajara,Necaxa,1,2,FALSE,,,
2019/20,Apertura,7,2019-08-27,19:00,CD Veracruz,Querétaro,0,5,FALSE,,,
2019/20,Apertura,7,2019-08-27,,Atlético San Luis,Monarcas Morelia,1,1,FALSE,,,
2019/20,Apertura,7,2019-08-27,,Atlas,UANL,1,1,FALSE,,,
2019/20,Apertura,7,2019-08-27,21:00,America,Pachuca,1,1,FALSE,,,
2019/20,Apertura,7,2019-08-28,19:00,Leon,Santos Laguna,2,2,FALSE,,,
2019/20,Apertura,7,2019-08-28,21:00,Necaxa,Toluca,1,1,FALSE,,,
2019/20,Apertura,7,2019-08-28,21:06,Tijuana,Cruz Azul,3,2,FALSE,,,
2019/20,Apertura,7,2019-08-29,19:00,Puebla,FC Juárez,2,1,FALSE,,,
2019/20,Apertura,7,2019-08-29,21:00,Monterrey,UNAM,2,0,FALSE,,,
2019/20,Apertura,8,2019-08-30,19:00,Monarcas Morelia,CD Veracruz,1,0,FALSE,,,
2019/20,Apertura,8,2019-08-30,21:10,Atlas,America,3,0,FALSE,,,
2019/20,Apertura,8,2019-08-31,17:00,Necaxa,Tijuana,3,2,FALSE,,,
2019/20,Apertura,8,2019-08-31,19:00,UANL,Leon,1,1,FALSE,,,
2019/20,Apertura,8,2019-08-31,,Pachuca,Atlético San Luis,0,2,FALSE,,,
2019/20,Apertura,8,2019-08-31,21:05,Cruz Azul,Guadalajara,1,1,FALSE,,,
2019/20,Apertura,8,2019-09-01,12:00,UNAM,Toluca,2,1,FALSE,,,
2019/20,Apertura,8,2019-09-01,17:00,Querétaro,Puebla,1,1,FALSE,,,
2019/20,Apertura,8,2019-09-01,19:00,FC Juárez,Monterrey,1,0,FALSE,,,
2019/20,Apertura,9,2019-09-13,19:00,Puebla,Atlético San Luis,1,3,FALSE,,,
2019/20,Apertura,9,2019-09-13,21:00,CD Veracruz,Cruz Azul,0,0,FALSE,,,
2019/20,Apertura,9,2019-09-13,21:06,Tijuana,UANL,1,1,FALSE,,,
2019/20,Apertura,9,2019-09-14,17:00,Monterrey,Necaxa,0,2,FALSE,,,
2019/20,Apertura,9,2019-09-14,19:00,Leon,FC Juárez,3,1,FALSE,,,
2019/20,Apertura,9,2019-09-14,,Guadalajara,Atlas,1,0,FALSE,,,
2019/20,Apertura,9,2019-09-14,21:06,America,UNAM,1,1,FALSE,,,
2019/20,Apertura,9,2019-09-15,12:00,Toluca,Monarcas Morelia,0,2,FALSE,,,
2019/20,Apertura,9,2019-09-15,18:45,Santos Laguna,Pachuca,2,2,FALSE,,,
2019/20,Apertura,10,2019-09-20,21:00,Monarcas Morelia,Guadalajara,1,0,FALSE,,,
2019/20,Apertura,10,2019-09-20,,Atlas,Toluca,0,1,FALSE,,,
2019/20,Apertura,10,2019-09-21,17:00,Atlético San Luis,Santos Laguna,2,3,FALSE,,,
2019/20,Apertura,10,2019-09-21,,Necaxa,Leon,2,4,FALSE,,,
2019/20,Apertura,10,2019-09-21,,Monterrey,Puebla,3,2,FALSE,,,
2019/20,Apertura,10,2019-09-21,19:00,Pachuca,Tijuana,4,1,FALSE,,,
2019/20,Apertura,10,2019-09-21,21:00,America,Querétaro,2,2,FALSE,,,
2019/20,Apertura,10,2019-09-22,12:00,UNAM,Cruz Azul,1,1,FALSE,,,
2019/20,Apertura,10,2019-09-22,19:00,FC Juárez,CD Veracruz,2,0,FALSE,,,
2019/20,Apertura,11,2019-09-24,19:00,Querétaro,Necaxa,1,2,FALSE,,,
2019/20,Apertura,11,2019-09-24,,UANL,Puebla,0,1,FALSE,,,
2019/20,Apertura,11,2019-09-24,21:00,Guadalajara,Pachuca,2,4,FALSE,,,
2019/20,Apertura,11,2019-09-24,,Leon,Atlas,1,1,FALSE,,,
2019/20,Apertura,11,2019-09-25,19:00,FC Juárez,America,1,1,FALSE,,,
2019/20,Apertura,11,2019-09-25,,Santos Laguna,CD Veracruz,5,0,FALSE,,,
2019/20,Apertura,11,2019-09-25,21:05,Cruz Azul,Monterrey,1,1,FALSE,,,
2019/20,Apertura,11,2019-09-25,21:06,Tijuana,Monarcas Morelia,3,2,FALSE,,,
2019/20,Apertura,11,2019-09-26,20:00,Toluca,Atlético San Luis,3,1,FALSE,,,
2019/20,Apertura,12,2019-09-27,19:00,Puebla,Leon,2,1,FALSE,,,
2019/20,Apertura,12,2019-09-27,21:00,Atlas,Querétaro,2,0,FALSE,,,
2019/20,Apertura,12,2019-09-28,17:00,Pachuca,Cruz Azul,2,0,FALSE,,,
2019/20,Apertura,12,2019-09-28,19:00,Necaxa,FC Juárez,0,0,FALSE,,,
2019/20,Apertura,12,2019-09-28,19:06,Monterrey,UANL,0,2,FALSE,,,
2019/20,Apertura,12,2019-09-28,21:05,America,Guadalajara,4,1,FALSE,,,
2019/20,Apertura,12,2019-09-29,12:00,UNAM,Santos Laguna,2,0,FALSE,,,
2019/20,Apertura,12,2019-09-29,17:00,Atlético San Luis,Tijuana,2,3,FALSE,,,
2019/20,Apertura,12,2019-09-29,19:00,CD Veracruz,Toluca,1,1,FALSE,,,
2019/20,Apertura,13,2019-10-04,21:00,Monarcas Morelia,Necaxa,2,3,FALSE,,,
2019/20,Apertura,13,2019-10-05,17:00,Leon,CD Veracruz,1,1,FALSE,,,
2019/20,Apertura,13,2019-10-05,19:00,Cruz Azul,America,5,2,FALSE,,,
2019/20,Apertura,13,2019-10-05,,UANL,Santos Laguna,4,0,FALSE,,,
2019/20,Apertura,13,2019-10-05,21:05,Guadalajara,UNAM,1,1,FALSE,,,
2019/20,Apertura,13,2019-10-05,21:06,Tijuana,Atlas,2,2,FALSE,,,
2019/20,Apertura,13,2019-10-06,12:00,Toluca,Puebla,1,1,FALSE,,,
2019/20,Apertura,13,2019-10-06,18:00,FC Juárez,Atlético San Luis,1,2,FALSE,,,
2019/20,Apertura,13,2019-10-06,20:00,Querétaro,Monterrey,2,1,FALSE,,,
2019/20,Apertura,14,2019-10-18,19:00,Puebla,Atlas,0,1,FALSE,,,
2019/20,Apertura,14,2019-10-18,21:00,CD Veracruz,UANL,1,3,FALSE,,,
2019/20,Apertura,14,2019-10-18,21:06,Santos Laguna,Tijuana,4,1,FALSE,,,
2019/20,Apertura,14,2019-10-19,17:00,Cruz Azul,Monarcas Morelia,2,3,FALSE,,,
2019/20,Apertura,14,2019-10-19,19:00,Pachuca,FC Juárez,0,1,FALSE,,,
2019/20,Apertura,14,2019-10-19,21:00,Necaxa,America,2,2,FALSE,,,
2019/20,Apertura,14,2019-10-20,12:00,UNAM,Leon,1,2,FALSE,,,
2019/20,Apertura,14,2019-10-20,17:00,Atlético San Luis,Querétaro,0,2,FALSE,,,
